incentive_id,title,description,description,eligibility_text,budget,start_date,end_date,program
1280,01. Renovação dos Sistemas Tecnológicos do SEF (Orientação Técnica N.º 01/C19-i04.03/2022),"C19-i04.03 - Infraestruturas críticas digitais eficientes, seguras e partilhadas","""Este aviso de abertura de candidaturas visa apoiar a renovação dos sistemas tecnológicos do Serviço de Estrangeiros e Fronteiras (SEF), promovendo infraestruturas digitais críticas mais eficientes, seguras e partilhadas. Insere-se na componente C19 – Administração Pública Mais Eficiente, ao abrigo da Orientação Técnica n.º 01/C19-i04.03/2022.""","{""componente"": ""C19 - Administração Pública Mais Eficiente"", ""beneficiario"": ""Entidades Públicas"", ""sub_componente"": ""Infraestruturas críticas digitais eficientes, seguras e partilhadas""}",8000000.0,,,PRR
1278,01. Reforço da oferta de habitação apoiada na Região Autónoma da Madeira (Aviso n.º 01/C02-i03-RAM/2022),C02-i03-RAM: Reforço da oferta de habitação apoiada na Região Autónoma da Madeira,"""Esta Orientação Técnica Específica visa reforçar a oferta de habitação apoiada na Região Autónoma da Madeira no âmbito da Componente 2 – Habitação do PRR, através da construção e/ou aquisição de 1 121 fogos sociais e da reabilitação de 325 habitações privadas com melhoria da eficiência energética. Inclui também o desenvolvimento de soluções de e-government no setor da habitação. O incentivo é concedido sob a forma de subvenção não reembolsável, a 100% das despesas elegíveis, e tem o período de execução até 30 de junho de 2026.""","{""location"": ""Região Autónoma da Madeira"", ""beneficiaries"": ""Famílias mais desfavorecidas inscritas na IHM, EPERAM e constantes do diagnóstico de necessidades"", ""legal_regularization"": ""Situação tributária e contributiva regularizada perante a administração fiscal e a segurança social"", ""financial_and_technical_capacity"": ""Possuir ou assegurar meios técnicos, físicos e financeiros e recursos humanos para implementação dos investimentos""}",136000000.0,2020-02-01 00:00:00+00,2026-06-30 00:00:00+00,PRR
1277,01. Rede Nacional dos Cuidados Continuados Integrados e Rede Nacional dos Cuidados Paliativos (OT n.º 01/C01-i02/2022),,"""Este aviso abre candidaturas para a operacionalização da Rede Nacional de Cuidados Continuados Integrados e da Rede Nacional de Cuidados Paliativos no âmbito do PRR. A orientação técnica original foi publicada em 08/09/2022 e sofreu várias republicações para atualizar pontos específicos até 2025. Podem candidatar-se entidades públicas e privadas, incluindo empresas e instituições da economia social.""","{""beneficiarios"": [""Instituições da Economia Solidaria e Social"", ""Empresas"", ""Entidades Públicas"", ""Empresas Públicas""]}",220000000.0,,2026-06-30 00:00:00+00,PRR
1279,01. Reforço da produção de eletricidade renovável na Ilha do Porto Santo  (Orientação Técnica N.º 01/C21-i11.02/2024 ),,"""Este aviso de abertura de candidaturas pretende reforçar a produção de eletricidade renovável na ilha do Porto Santo, através de um sistema de incentivos à produção e armazenamento de energia de fontes renováveis. Destina-se a empresas públicas interessadas em desenvolver projetos de energia limpa na Região Autónoma da Madeira. A orientação técnica a aplicar está definida no documento n.º 01/C21-i11.02/2024.""","{""beneficiario"": ""Empresas Públicas""}",13400000.0,,,PRR
2360,Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização (SPPCJP) – autonomização,"Este incentivo visa qualificar o sistema de promoção e proteção de crianças e jovens em perigo, promovendo a desinstitucionalização e a autonomização. Destina-se a entidades privadas nas regiões do Alentejo, Centro e Norte, no âmbito do programa PESSOAS 2030. O aviso será lançado entre setembro e dezembro de 2025, com prioridade no acesso a serviços de qualidade para crianças e jovens em risco.","""Este incentivo apoia entidades privadas das regiões Alentejo, Centro e Norte na qualificação do sistema de promoção e proteção de crianças e jovens em perigo, promovendo a desinstitucionalização e autonomização, com candidaturas previstas entre setembro e dezembro de 2025.""","{""regiões"": ""Alentejo, Centro, Norte"", ""tipo_de_promotor"": ""Privada""}",5875800.0,2025-09-01 00:00:00+00,2025-12-31 00:00:00+00,PESSOAS 2030
2362,Ações do Mercado Social de Emprego,"Este incentivo, integrado no programa AÇORES 2030, visa promover a inclusão ativa e a empregabilidade de grupos vulneráveis através de ações do Mercado Social de Emprego (MSE). Destina-se a entidades públicas na Região Autónoma dos Açores, com prioridade para a saúde e inclusão social. O aviso será lançado entre setembro e dezembro de 2025, na modalidade individual e com natureza de convite.","""Este incentivo apoia entidades públicas na Região Autónoma dos Açores para promover a integração de grupos vulneráveis no mercado de trabalho, através de ações do Mercado Social de Emprego, com candidaturas por convite previstas entre setembro e dezembro de 2025.""","{""regiões"": ""RAA"", ""tipo_de_promotor"": ""Pública""}",2000000.0,2025-09-01 00:00:00+00,2025-12-31 00:00:00+00,AÇORES 2030
1285,02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021),C07-i04.02 - Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias - EN10-4. Setúbal/ Mitrena e Ligação da A8 à Área Empresarial das Palhagueiras em Torres Vedras,"""Aviso de abertura de candidaturas para financiar a ligação da autoestrada A8 à Área de Acolhimento Empresarial das Palhagueiras em Torres Vedras, no âmbito da componente C7 de Infraestruturas do PRR. Destina-se a apoiar autarquias e áreas metropolitanas na melhoria das acessibilidades rodoviárias. Pretende-se reforçar a mobilidade e potenciar o desenvolvimento económico local.""","{""componente"": ""C7. Infraestruturas"", ""beneficiarios"": ""Autarquias e Áreas Metropolitanas""}",7000000.0,2022-01-14 00:00:00+00,,PRR
1284,"02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)",,"""O sistema de incentivos +ENERGIA apoia a aquisição e instalação de equipamentos para produção e armazenamento de energia elétrica e térmica a partir de fontes renováveis para autoconsumo na Região Autónoma da Madeira. O objetivo é reforçar a transição energética, reduzir a dependência de combustíveis fósseis e contribuir para a neutralidade carbónica, apoiando sistemas fotovoltaicos, baterias, solar térmico, bombas de calor e biomassa.""","{""beneficiaries"": [""pessoas singulares"", ""micro, pequenas e médias empresas (PME)"", ""cooperativas"", ""instituições particulares de solidariedade social"", ""associações sem fins lucrativos"", ""condomínios""], ""geographic_scope"": ""Região Autónoma da Madeira"", ""excluded_beneficiaries"": [""administração pública local, regional e nacional""]}",3000000.0,2025-01-16 00:00:00+00,2025-05-30 00:00:00+00,PRR
1286,02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022),C07-i04.04 - Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias,"""Este aviso de abertura de candidaturas visa financiar a construção de uma nova travessia rodoviária do Rio Lima, entre a EN203 (Deocriste) e a EN202 (Nogueira). Insere-se no âmbito do componente C7 – Infraestruturas, promovendo melhoramentos nas acessibilidades rodoviárias em áreas de acolhimento empresarial (AAE). Podem candidatar-se as autarquias e áreas metropolitanas.""","{""beneficiaries"": ""Autarquias e Áreas Metropolitanas""}",23400000.0,,,PRR
2363,Inserção Socioprofissional da Comunidade Cigana,"Este incentivo visa promover a integração socioprofissional da comunidade cigana, com prioridade para a inclusão de pessoas em risco ou em situação de exclusão social. O objetivo específico é a inclusão ativa e empregabilidade, através da tipologia de ação 'Integração de grupos vulneráveis no mercado de trabalho'. Destina-se a promotores públicos e privados nas regiões do Alentejo, Centro e Norte, com candidaturas individuais e aviso de natureza concurso. O lançamento dos avisos está previsto entre setembro e dezembro de 2025.","""Este incentivo apoia projetos de integração socioprofissional da comunidade cigana, estando aberto a entidades públicas e privadas das regiões Alentejo, Centro e Norte, com candidaturas individuais e foco na inclusão ativa e empregabilidade.""","{""regiões"": ""Alentejo, Centro, Norte"", ""tipo_de_promotor"": ""Pública, Privada""}",3000000.0,2025-09-01 00:00:00+00,2025-12-31 00:00:00+00,PESSOAS 2030
2365,Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso,"Este incentivo visa a aquisição de equipamentos e a intervenção em infraestruturas portuárias na Região Autónoma dos Açores (RAA), no âmbito do programa SUSTENTÁVEL 2030. Destina-se a entidades públicas e está inserido na prioridade 3A - Redes de Transporte Ferroviário, com o objetivo específico de reforçar a rede transeuropeia de transportes. O aviso será lançado entre setembro e dezembro de 2025 e segue a modalidade de candidatura individual, com natureza de aviso por convite.","""Este aviso apoia entidades públicas na Região Autónoma dos Açores para aquisição de equipamentos e melhorias em infraestruturas portuárias, no âmbito do SUSTENTÁVEL 2030, com candidaturas por convite previstas entre setembro e dezembro de 2025.""","{""regiões"": ""RAA"", ""tipo_de_promotor"": ""Pública""}",53284760.9,2025-09-01 00:00:00+00,2025-12-31 00:00:00+00,SUSTENTÁVEL 2030
2689,dedução em 20% dos valores aplicados em planos de poupança-reforma,Incentivo a regimes complementares de segurança social Dedução à Coleta,"""This incentive allows a 20% deduction on amounts applied to retirement savings plans.""",,,,,EBF
2690,"dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores",Incentivo à poupança em regime público de de capitalização. Dedução à Coleta,"""Incentivo à poupança em regime público de capitalização com dedução à coleta.""",,0.25,2023-01-01 00:00:00+00,,EBF
1290,02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022),C16-i02: Transição Digital das Empresas,"""O incentivo apoia a execução dos projetos “Aceleradoras de Comércio Digital” e “Bairros Comerciais Digitais” integ­rados na Component­e C16 do PRR, visando reforçar a digitalização de 30 000 PME do comércio e serviços através de 25 aceleradoras locais e a digitalização de 50 áreas comerciais urbanas. Tem um orçamento total de 2,5 milhões de euros, com financiamento não reembolsável a 100 % das despesas elegíveis incorridas a partir de janeiro de 2022 até junho de 2026. O beneficiário final pré-designado é a Direção-Geral das Atividades Económicas (DGAE).""","{""sector"": ""comércio e serviços"", ""beneficiary_final"": ""Direção-Geral das Atividades Económicas (DGAE)"", ""geographical_scope"": ""Portugal"", ""eligible_expenses_from"": ""2022-01-01"", ""eligible_expenses_until"": ""2026-06-30""}",2500000.0,2022-01-01 00:00:00+00,2026-06-30 00:00:00+00,PRR
1288,02. Investimento RE-C04-i01 - Redes Culturais e Transição Digital (Aviso N.º 02/C04-i01/2021),,"""Este aviso de abertura de candidaturas visa apoiar a digitalização e virtualização de um espólio de aproximadamente 19,5 milhões de documentos da Direção-Geral do Livro, dos Arquivos e das Bibliotecas (DGLAB). O investimento insere-se no âmbito das Redes Culturais e Transição Digital, promovendo a preservação, acessibilidade e gestão eficiente do património documental. Pretende-se modernizar infraestruturas e processos para assegurar a conservação e o acesso digital a este acervo.""","{""beneficiarios"": ""Entidades Públicas""}",7215000.0,2021-10-21 00:00:00+00,,PRR
2368,Infraestrutura Portuária (RTE) – Porto de Leixões  – 3.º Aviso,"Este aviso destina-se ao financiamento de infraestruturas portuárias no Porto de Leixões, integrado na prioridade 3A - Redes de Transporte Ferroviário, com o objetivo específico de reforçar a rede transeuropeia de transportes. O aviso é dirigido a entidades públicas e será lançado entre setembro e dezembro de 2025 na região Norte, no âmbito do programa SUSTENTÁVEL 2030.","""Este incentivo apoia entidades públicas na região Norte para investimentos em infraestruturas portuárias no Porto de Leixões, no âmbito da rede transeuropeia de transportes, com candidaturas por convite previstas entre setembro e dezembro de 2025.""","{""região"": ""Norte"", ""tipo_de_promotor"": ""Pública""}",11080559.8,2025-09-01 00:00:00+00,2025-12-31 23:59:59+00,SUSTENTÁVEL 2030
